query,generated_plan,default_plan_mean_ms,default_plan_std_ms,generated_plan_mean_ms,generated_plan_std_ms,absolute_advantage_ms,relative_advantage,n_runs,default_plan_all_runtimes_ms,generated_plan_all_runtimes_ms,default_statuses,generated_statuses,default_has_error_or_oom,default_has_timeout
(aka_name )(cast_info )(char_name (name_pcode_nf most_popular))(info_type )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",7038.5592,143.9471,1209.9405,13.9532,5828.6187,5.817277,5,"7223.33,6923.71,6884.84,7145.31,7015.60","1219.45,1202.48,1201.54,1229.58,1196.65","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(person_info )(title (production_year < 0714)),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 12, 1, 5, 1, 15, 1, 4, 1, 13, 1, 6, 1, 11]",2584.6062,511.6409,446.7124,7.9907,2137.8938,5.785839,5,"2295.24,2327.38,3494.55,2362.98,2442.87","454.81,450.63,450.80,434.92,442.40","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0137))(person_info )(title ),"[1, 2, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 2, 6, 3, 2, 15, 17, 13, 15, 8, 13]",2236.2441,33.8672,389.5688,10.4436,1846.6753,5.740306,5,"2206.14,2212.97,2256.97,2285.56,2219.58","407.81,381.54,385.10,387.82,385.58","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(person_info )(title (production_year > 0325)),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 5, 1, 15, 1, 6, 1, 13, 1, 17, 1, 11]",2577.6185,14.0637,449.7205,4.0282,2127.898,5.731601,5,"2560.88,2594.52,2580.30,2586.54,2565.85","445.00,451.45,450.38,446.62,455.16","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0357))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 13, 1, 2, 1, 3, 1, 13]",1609.6007,23.8781,281.7554,9.9432,1327.8453,5.71276,5,"1592.15,1597.19,1624.54,1589.79,1644.34","278.20,281.50,275.54,274.65,298.89","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0126))(person_info )(title ),"[1, 2, 1, 17, 1, 12, 1, 10, 1, 6, 5, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 1, 8, 3, 8]",2242.3153,60.8654,393.3698,6.8358,1848.9455,5.700274,5,"2249.16,2151.96,2314.28,2274.18,2222.00","388.85,403.97,393.52,386.09,394.41","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0348))(name )(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 6, 1, 13, 1, 8, 1, 11]",1612.2591,37.4697,283.2244,6.2039,1329.0347,5.692514,5,"1664.11,1621.28,1610.45,1606.16,1559.29","281.09,294.20,281.27,280.63,278.94","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(person_info )(title (production_year < mode)),"[1, 2, 1, 20, 1, 7, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",3286.0117,46.8339,579.9943,5.8341,2706.0174,5.665593,5,"3328.65,3286.97,3281.78,3210.82,3321.84","585.21,577.87,572.50,586.59,577.80","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0123))(name )(person_info )(title ),"[1, 2, 1, 17, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",2249.4338,47.8099,398.2607,1.5898,1851.1731,5.648144,5,"2207.19,2230.70,2329.62,2253.86,2225.80","396.66,396.48,400.01,399.13,399.02","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0136))(name )(person_info )(title ),"[1, 2, 1, 17, 1, 12, 1, 7, 6, 1, 5, 6, 1, 5, 1, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",2257.5635,53.533,400.4282,6.2635,1857.1353,5.637873,5,"2247.80,2247.16,2349.30,2209.87,2233.69","399.95,406.41,390.82,405.65,399.32","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0126))(name )(person_info )(title ),"[1, 2, 1, 17, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",2230.2007,18.2312,396.6741,7.1579,1833.5267,5.62225,5,"2213.30,2243.74,2224.54,2254.56,2214.87","394.87,407.10,399.23,394.54,387.63","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(info_type )(person_info )(title (production_year < 0542)),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 5, 1, 12, 1, 5, 1, 15, 1, 9, 1, 13, 1, 3, 1, 17]",2578.9555,111.6647,459.3913,1.8306,2119.5642,5.613853,5,"2432.75,2723.92,2508.77,2616.94,2612.40","458.90,459.48,457.11,462.21,459.25","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0249))(name )(person_info )(title ),"[7, 16, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 1, 8, 3, 8]",2009.2823,32.4212,363.6068,4.9075,1645.6755,5.525976,5,"2010.27,2006.32,2060.94,1996.52,1972.36","369.09,360.83,364.48,366.88,356.75","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < 0724))(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",3859.547,194.2631,699.4403,7.7393,3160.1068,5.518051,5,"3785.85,3793.33,4192.83,3838.26,3687.48","687.34,708.33,702.42,701.19,697.92","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order = 0169))(info_type )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 1, 3, 8]",1699.3987,25.4883,308.8553,5.8876,1390.5434,5.502248,5,"1717.45,1703.53,1680.88,1666.70,1728.43","300.85,308.31,316.60,306.60,311.91","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > first))(name )(person_info )(title ),"[1, 2, 1, 20, 1, 7, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",4152.722,274.1607,766.6891,9.6335,3386.033,5.416436,5,"4582.32,4143.87,4154.79,3825.92,4056.71","776.41,776.62,755.22,760.03,765.16","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < 0936))(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 2, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",4210.3662,251.4852,780.8599,25.9763,3429.5063,5.391961,5,"4162.55,4137.88,4081.21,4020.74,4649.46","758.82,760.77,822.65,786.65,775.41","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(cast_info (nr_order = mode))(char_name )(person_info )(title ),"[1, 2, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 5, 1, 2, 1, 3, 1, 15, 1, 9, 1, 8, 3, 8]",1410.331,156.7118,261.7832,2.6772,1148.5477,5.3874,5,"1316.16,1333.94,1401.37,1683.58,1316.60","265.64,261.30,261.41,262.40,258.17","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order != last))(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 2, 19, 1, 2, 1, 13, 8, 8, 3, 8]",4328.6195,170.7156,803.7527,25.1677,3524.8668,5.385512,5,"4267.77,4367.59,4178.64,4222.08,4607.02","793.74,786.98,848.35,796.39,793.31","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < 0719))(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",3779.115,48.2782,703.787,18.5217,3075.328,5.369685,5,"3813.75,3761.75,3748.26,3844.12,3727.69","690.43,723.14,688.51,724.90,691.96","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0382))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 15, 1, 6, 1, 4, 1, 5, 1, 6, 1, 15, 1, 9, 1, 13, 1, 8, 1, 11]",1415.1563,7.6081,264.0242,2.9601,1151.1322,5.35995,5,"1418.07,1406.49,1421.32,1407.54,1422.36","260.75,262.34,265.37,263.28,268.39","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name_pcode_nf most_popular))(person_info )(title (production_year < 0936)),"[1, 7, 1, 20, 1, 12, 1, 10, 1, 11, 1, 12, 1, 6, 1, 5, 1, 15, 1, 9, 1, 5, 1, 13, 1, 3, 1, 17]",3297.2569,73.6529,615.4249,13.632,2681.8321,5.357692,5,"3398.40,3200.84,3333.19,3271.73,3282.12","623.11,595.99,615.54,610.31,632.17","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order > 0374))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 3, 1, 12, 1, 6, 1, 5, 1, 15, 1, 5, 1, 11, 1, 13, 1, 17, 1, 11]",1420.8503,44.4654,265.344,3.1516,1155.5062,5.354747,5,"1362.59,1427.06,1408.82,1486.64,1419.16","268.89,263.14,264.70,261.71,268.28","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < 0926))(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 5, 1, 6, 5, 2, 3, 1, 2, 1, 15, 1, 9, 8, 13, 3, 8]",4154.3398,182.1157,780.5779,29.5729,3373.7619,5.322133,5,"4080.85,4477.22,4082.75,4033.20,4097.67","768.02,755.75,827.72,790.78,760.63","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name )(info_type )(name (gender random))(person_info )(title (production_year < 0918)),"[1, 2, 1, 20, 1, 7, 1, 12, 1, 6, 5, 1, 6, 5, 1, 3, 1, 2, 1, 19, 1, 15, 8, 13, 3, 8]",13398.9306,513.8437,2520.1129,139.1125,10878.8177,5.316798,5,"12890.99,13658.55,13567.48,14030.07,12847.58","2415.86,2426.26,2740.92,2574.78,2442.73","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(char_name (name most_popular))(info_type )(name )(title (production_year > 0523)),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 15, 1, 9, 15, 8, 9, 3, 8]",4635.4343,192.1393,872.075,12.4562,3763.3593,5.315408,5,"4542.88,4803.68,4524.41,4431.92,4874.29","884.89,865.35,884.37,869.61,856.14","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order < 0729))(name )(person_info )(title ),"[1, 2, 1, 7, 1, 20, 1, 12, 1, 6, 1, 5, 1, 6, 1, 2, 1, 3, 1, 15, 1, 9, 8, 13, 3, 8]",3795.1369,36.5756,715.4461,14.2467,3079.6908,5.304574,5,"3737.81,3795.68,3789.75,3833.37,3819.07","702.80,704.43,720.33,737.69,711.97","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(aka_name )(cast_info (nr_order != last))(name (gender random))(person_info )(title ),"[1, 1, 1, 20, 1, 12, 1, 10, 1, 11, 1, 6, 1, 12, 1, 5, 1, 6, 1, 15, 1, 5, 1, 13, 1, 3, 1, 13]",2673.851,36.3021,506.0847,10.1921,2167.7662,5.283406,5,"2708.14,2677.95,2617.94,2702.61,2662.62","516.26,498.51,492.93,507.78,514.94","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
